Timestamp,CAN ID,x [g],y [g],z [g],x_incl [g],y_incl [g],z_incl [g],x_acc [g],y_acc [g],z_acc [g],Tetha_XZ [deg],Tetha_YZ [deg]
2025-11-08 16:10:25.753623,19D,-0.42,0.169,0.931,-0.0116168822484781,-0.5764073794621568,0.7077057886487732,-0.28875968701336996,-0.23267748856239534,-0.13323433760316006,-0.940416996828207,-39.16189186807039
2025-11-08 16:10:25.754626,19D,-0.419,0.172,0.927,-0.013485691748254309,-0.5785561961662798,0.7065972496061678,-0.2892229380582715,-0.22979709538037066,-0.13857646640675259,-1.0933801764171667,-39.310343509618065
2025-11-08 16:10:25.755624,19D,-0.416,0.184,0.931,-0.015360903681170867,-0.5806943588234603,0.7054896571726825,-0.287691109752067,-0.21801762763536353,-0.13588065057273335,-1.2473264479741029,-39.45807799276478
2025-11-08 16:10:25.756536,19D,-0.414,0.19,0.931,-0.01724246002259444,-0.5828218020826303,0.7043830534766045,-0.28717412918471547,-0.21236848972563657,-0.13718769057883706,-1.4022525515645483,-39.605092616730566
2025-11-08 16:10:25.757627,19D,-0.414,0.191,0.925,-0.019130302522140208,-0.5849384609377312,0.7032774806036706,-0.2886413633162837,-0.21173717529956998,-0.14439636557478408,-1.5581550718455421,-39.7513847350269
2025-11-08 16:10:25.758648,19D,-0.414,0.19,0.925,-0.021024372706492434,-0.5870442707298429,0.702172980595714,-0.29007260506762017,-0.21305277573118328,-0.14550763208359851,-1.7150304362857791,-39.89695175490185
2025-11-08 16:10:25.759629,19D,-0.415,0.189,0.925,-0.022924611882228673,-0.5891391671492778,0.701069595449284,-0.29245796865798196,-0.21429567706901342,-0.14658313074900298,-1.872874913417789,-40.041791136776325
2025-11-08 16:10:25.760767,19D,-0.414,0.19,0.927,-0.024830961138655308,-0.5912230862376646,0.6999673671142387,-0.2928079005204843,-0.21348692703705838,-0.14564342085265003,-2.0316846111247697,-40.18590039367353
2025-11-08 16:10:25.761647,19D,-0.412,0.186,0.929,-0.026743361350657194,-0.593295964390038,0.6988663374923213,-0.29215297323463085,-0.21759678859365983,-0.14470885473964845,-2.1914554749642727,-40.32927709064201
2025-11-08 16:10:25.762637,19D,-0.412,0.179,0.936,-0.02866175318155777,-0.5953577383569408,0.6977665484357363,-0.29348299120499055,-0.22454525478043064,-0.13882992388585813,-2.3521832865304257,-40.471918844172414
